,content,date,text,Length,sid_sentiment,finbert_label
25,"['would', 'see', 'valu', 'close', 'big', 'recoveri', 'market', 'saw', 'major', 'global']",20201203 2020230000,would see valu close big recoveri market saw major global,10,0.0,0
26,['wird'],20201203 2018540000,wird,1,0.0,0
27,"['de', 'son', 'busi', 'model', 'de', 'son']",20201203 2011210000,de son busi model de son,6,0.0,0
28,"['thank', 'hous', 'potenti']",20201203 1954580000,thank hous potenti,3,0.3612,0
29,"['watch', 'dash', 'wish', 'via']",20201203 1952580000,watch dash wish via,4,0.4019,0
30,"['watch', 'ai', 'via']",20201203 1952000000,watch ai via,3,0.0,0
31,"['billion', 'valuat', 'via']",20201203 1944590000,billion valuat via,3,0.0,0
32,"['would', 'like', 'think', 'whether', 'contribut', 'gross', 'inequ', 'see', 'street', 'everi', 'major', 'citi', 'upcom']",20201203 1913090000,would like think whether contribut gross inequ see street everi major citi upcom,13,-0.1531,0
33,"['popul', 'citi', 'canada', 'futur', 'price', 'bahar', 'investor', 'brief']",20201203 1907260000,popul citi canada futur price bahar investor brief,8,0.0,0
34,"['updat', 'billion', 'financ']",20201203 1856050000,updat billion financ,3,0.0,0
35,"['may', 'actual', 'ahead', 'studi']",20201203 1852550000,may actual ahead studi,4,0.0,0
36,"['els', 'readi', 'next', 'chapter', 'member']",20201203 1819480000,els readi next chapter member,5,0.0,0
37,"['launch', 'billion', 'plan']",20201203 1815090000,launch billion plan,3,0.0,0
38,"['trade', 'stock', 'market', 'symbol', 'watch', 'close', 'look', 'long', 'entri']",20201203 1811220000,trade stock market symbol watch close look long entri,9,0.0,0
39,"['better', 'dont', 'play', 'want', 'avail', 'immedi']",20201203 1802320000,better dont play want avail immedi,6,0.1635,0
40,"['buy', 'go', 'first', 'day', 'crash', 'within', 'stock', 'market', 'cap', 'anyon', 'agre', 'view', 'curiou']",20201203 1802230000,buy go first day crash within stock market cap anyon agre view curiou,13,-0.4019,0
41,"['economi', 'come', 'home']",20201203 1801190000,economi come home,3,0.0,0
42,"['continu', 'execut', 'date', 'think', 'firm', 'could', 'achiev', 'futur', 'cash', 'flow', 'billion', 'valuat']",20201203 1752020000,continu execut date think firm could achiev futur cash flow billion valuat,12,0.0,0
43,"['continu', 'execut', 'date', 'think', 'firm', 'could', 'achiev', 'futur', 'cash', 'flow', 'billion', 'valuat']",20201203 1752020000,continu execut date think firm could achiev futur cash flow billion valuat,12,0.0,0
44,"['economi', 'come', 'home']",20201203 1731590000,economi come home,3,0.0,0
45,"['like', 'well', 'known', 'red', 'hot', 'may', 'kind', 'good', 'stock', 'invest', 'like', 'nice', 'get', 'yr', 'later']",20201203 1729590000,like well known red hot may kind good stock invest like nice get yr later,15,0.9349,0
46,"['san', 'make', 'market', 'debut', 'next', 'week', 'expect']",20201203 1724020000,san make market debut next week expect,7,0.0,0
47,"['busi', 'pandem']",20201203 1723000000,busi pandem,2,0.0,0
48,"['busi', 'pandem']",20201203 1721290000,busi pandem,2,0.0,0
49,"['key', 'face', 'ahead']",20201203 1721120000,key face ahead,3,0.0,0
50,"['pandem', 'pivot', 'kind', 'lodg', 'success', 'that', 'good', 'news']",20201203 1720400000,pandem pivot kind lodg success that good news,8,0.875,0
51,"['watch', 'ai']",20201203 1712350000,watch ai,2,0.0,0
52,"['economi', 'come', 'home']",20201203 1708540000,economi come home,3,0.0,0
53,"['view', 'invest']",20201203 1706180000,view invest,2,0.0,0
54,"['affirm', 'watch']",20201203 1705340000,affirm watch,2,0.0,0
55,"['enorm', 'potenti', 'secur', 'could', 'becom', 'market', 'frank', 'break', 'buzz', 'around', 'gold']",20201203 1700530000,enorm potenti secur could becom market frank break buzz around gold,11,0.0,0
56,"['economi', 'come', 'home']",20201203 1647080000,economi come home,3,0.0,0
57,"['na', 'k', 'v', 'pro']",20201203 1638440000,na k v pro,4,0.0,0
58,"['today', 'pst', 'come', 'mean', 'hous', 'secur', 'learn', 'fantast', 'panel', 'director', 'sharehold', 'advocaci', 'two', 'time']",20201203 1636410000,today pst come mean hous secur learn fantast panel director sharehold advocaci two time,14,0.0,0
59,"['best', 'research', 'global', 'travel', 'industri', 'els', 'team', 'post', 'life', 'deep', 'dive', 'research']",20201203 1633430000,best research global travel industri els team post life deep dive research,12,0.6369,0
60,"['put', 'hold', 'know', 'return', 'go', 'sweet']",20201203 1617560000,put hold know return go sweet,6,0.4588,0
61,"['month', 'like', 'famili', 'get', 'stock', 'instead']",20201203 1611450000,month like famili get stock instead,6,0.3612,0
62,"['biggest', 'risk', 'relationship', 'via']",20201203 1607140000,biggest risk relationship via,4,-0.2732,0
63,"['key', 'face', 'ahead', 'via']",20201203 1606130000,key face ahead via,4,0.0,0
64,"['pois', 'one', 'compani', 'done', 'well', 'hotel', 'cruis', 'global', 'travel', 'industri']",20201203 1554520000,pois one compani done well hotel cruis global travel industri,10,0.2732,0
65,"['el', 'maestro', 'ma', 'en']",20201203 1553550000,el maestro ma en,4,0.0,0
66,"['parti', 'hous', 'right', 'good', 'look', 'spent', 'past', 'push', 'propaganda', 'tri', 'convinc', 'gullibl', 'parti', 'hous', 'problem', 'control']",20201203 1550210000,parti hous right good look spent past push propaganda tri convinc gullibl parti hous problem control,16,-0.2023,0
67,"['pois', 'one', 'compani', 'done', 'well', 'hotel', 'cruis', 'global', 'travel', 'industri']",20201203 1549560000,pois one compani done well hotel cruis global travel industri,10,0.2732,0
68,"['excit', 'chat', 'tomorrow', 'late']",20201203 1549470000,excit chat tomorrow late,4,0.0,0
69,"['anybodi', 'grab', 'direct', 'share', 'offer', 'close', 'fast', 'met', 'capac', 'longev', 'host']",20201203 1549260000,anybodi grab direct share offer close fast met capac longev host,11,0.296,1
70,['affirm'],20201203 1544160000,affirm,1,0.0,0
71,"['follow', 'back', 'smart', 'well', 'vers', 'busi', 'one', 'origin', 'opportun', 'flash']",20201203 1528350000,follow back smart well vers busi one origin opportun flash,10,0.5859,0
72,['next'],20201203 1519580000,next,1,0.0,0
73,"['rest', 'well']",20201203 1519170000,rest well,2,0.2732,0
74,"['key', 'face', 'ahead', 'via']",20201203 1514540000,key face ahead via,4,0.0,0
75,"['wait', 'sinc', 'best', 'believ', 'hold', 'long', 'posit', 'initi', 'dip']",20201203 1509330000,wait sinc best believ hold long posit initi dip,9,0.6369,0
76,"['dash', 'ridicul']",20201203 1459280000,dash ridicul,2,0.0,0
77,"['hoe', 'dit', 'de', 'om', 'te', 'met', 'de', 'de', 'van', 'het', 'om', 'te', 'dan', 'die', 'winkel']",20201203 1450010000,hoe dit de om te met de de van het om te dan die winkel,15,-0.5994,0
79,"['gon', 'na', 'buy', 'portfolio', 'could', 'use', 'tech', 'exposur']",20201203 1446010000,gon na buy portfolio could use tech exposur,8,0.0,0
80,"['one', 'cooler', 'market', 'ever', 'seen', 'public']",20201203 1433520000,one cooler market ever seen public,6,0.0,0
81,"['biggest', 'risk', 'relationship', 'mayor', 'bill', 'de', 'redistribut', 'wealth', 'didnt', 'realiz', 'meant', 'rest', 'countri']",20201203 1414570000,biggest risk relationship mayor bill de redistribut wealth didnt realiz meant rest countri,13,0.2732,0
82,"['fractiou', 'relationship', 'new', 'york', 'biggest', 'risk']",20201203 1411150000,fractiou relationship new york biggest risk,6,-0.2732,0
84,"['that', 'major', 'one', 'look']",20201203 1357180000,that major one look,4,0.0,0
85,"['huge', 'flow', 'stock', 'market', 'check', 'ticker', 'major', 'opportun']",20201203 1354020000,huge flow stock market check ticker major opportun,8,0.3182,0
86,"['buy', 'price', 'initi', 'public', 'offer', 'trade', 'three', 'peopl', 'familiar', 'situat', 'said', 'trade', 'market', 'ticker', 'break', 'news']",20201203 1351080000,buy price initi public offer trade three peopl familiar situat said trade market ticker break news,16,0.0,0
87,"['billion', 'valuat', 'via']",20201203 1344270000,billion valuat via,3,0.0,0
88,"['biggest', 'risk', 'relationship']",20201203 1330350000,biggest risk relationship,3,-0.2732,0
89,"['today', 'host', 'investor', 'brief', 'look', 'effect', 'hous', 'inequ', 'regist']",20201203 1324350000,today host investor brief look effect hous inequ regist,9,0.0,0
90,['wird'],20201203 1307310000,wird,1,0.0,0
92,"['hey', 'would', 'mind', 'clariti', 'opportun', 'access', 'stock', 'price', 'us', 'that', 'disappoint', 'rest', 'world', 'lot']",20201203 1248110000,hey would mind clariti opportun access stock price us that disappoint rest world lot,14,-0.4019,0
93,"['may', 'actual', 'ahead', 'report']",20201203 1245230000,may actual ahead report,4,0.0,0
94,['seek'],20201203 1230180000,seek,1,0.0,0
95,"['good', 'analysi', 'busi', 'pandem']",20201203 1230010000,good analysi busi pandem,4,0.4404,0
96,"['um', 'do', 'da', 'e', 'valor', 'de']",20201203 1224210000,um do da e valor de,6,0.0,0
97,"['vise', 'de', 'de', 'pour', 'son', 'de', 'son', 'dossier', 'de', 'la', 'sec', 'exchang', 'commiss', 'action', 'lever', 'pour', 'via']",20201203 1217460000,vise de de pour son de son dossier de la sec exchang commiss action lever pour via,17,0.0,0
98,"['send', 'valuat', 'high', 'billion']",20201203 1207240000,send valuat high billion,4,0.0,0
99,"['la', 'de', 'de', 'largo', 'para', 'de']",20201203 1137260000,la de de largo para de,6,0.0,0
100,"['buy', 'price', 'talk', 'keep', 'system', 'free', 'market', 'limit', 'small', 'group', 'still', 'good']",20201203 1130370000,buy price talk keep system free market limit small group still good,12,0.7351,0
102,"['economi', 'come', 'home', 'busi', 'financ', 'stock']",20201203 1128080000,economi come home busi financ stock,6,0.0,0
103,"['visto', 'lo', 'de', 'el']",20201203 1126100000,visto lo de el,4,0.0,0
105,"['stock', 'love', 'servic', 'buy', 'stock']",20201203 1054020000,stock love servic buy stock,5,0.6369,0
106,"['may', 'actual', 'ahead', 'studi']",20201203 1045320000,may actual ahead studi,4,0.0,0
107,"['key', 'face', 'ahead']",20201203 1034340000,key face ahead,3,0.0,0
108,"['need', 'increas', 'cash', 'posit', 'upcom', 'hot', 'wish', 'money']",20201203 1032200000,need increas cash posit upcom hot wish money,8,0.4019,0
109,"['great', 'analysi', 'come', 'soon']",20201203 1023210000,great analysi come soon,4,0.6249,0
110,"['may', 'actual', 'ahead', 'studi']",20201203 1021020000,may actual ahead studi,4,0.0,0
111,"['stori', 'busi', 'ne', 'si', 'mon']",20201203 1019100000,stori busi ne si mon,5,0.0,0
112,"['wish', 'salv', 'de', 'en', 'bours', 'vise', 'de', 'de', 'en', 'wish']",20201203 1017130000,wish salv de en bours vise de de en wish,10,0.6597,0
113,"['might', 'wise', 'wait']",20201203 1007160000,might wise wait,3,0.4767,0
114,"['r', 'vet', 'jag', 'delta']",20201203 0959410000,r vet jag delta,4,0.0,0
116,"['price', 'per', 'share', 'market', 'cap', 'around', 'say', 'best', 'compar', 'surfac', 'level', 'space', 'market', 'cap']",20201203 0943590000,price per share market cap around say best compar surfac level space market cap,14,0.7506,0
117,"['se', 'z', 'k', 'e', 'se', 'hit']",20201203 0936020000,se z k e se hit,6,0.0,0
118,"['affirm', 'date']",20201203 0935290000,affirm date,2,0.0,0
119,['unicorn'],20201203 0934390000,unicorn,1,0.0,0
120,"['pandem', 'pivot', 'news']",20201203 0933040000,pandem pivot news,3,0.0,0
121,"['key', 'face', 'ahead', 'news']",20201203 0933030000,key face ahead news,4,0.0,0
122,"['key', 'face', 'ahead', 'via', 'news']",20201203 0906330000,key face ahead via news,5,0.0,0
124,"['may', 'actual', 'ahead', 'studi']",20201203 0838270000,may actual ahead studi,4,0.0,0
125,"['capit', 'rais', 'float', 'disruptor']",20201203 0826560000,capit rais float disruptor,4,0.0,-1
126,"['de', 'de', 'la', 'de']",20201203 0817460000,de de la de,4,0.0,0
128,"['rais', 'billion', 'month', 'quickli', 'market', 'data', 'million', 'spatial']",20201203 0756590000,rais billion month quickli market data million spatial,8,0.0,0
130,"['valuat', 'billion']",20201203 0745010000,valuat billion,2,0.0,0
131,"['hold', 'month', 'rais', 'per', 'ticker', 'top', 'trade', 'news', 'retail', 'investor', 'lose', 'money', 'trade', 'financi', 'provid']",20201203 0744130000,hold month rais per ticker top trade news retail investor lose money trade financi provid,15,-0.2263,0
132,"['file', 'final', 'still', 'blockbust']",20201203 0728390000,file final still blockbust,4,0.0,-1
133,"['expect', 'like', 'inform', 'dont', 'forget', 'share', 'subscrib', 'news', 'economi']",20201203 0726390000,expect like inform dont forget share subscrib news economi,9,0.3134,0
134,"['chose', 'promis', 'chose', 'due', 'articl', 'sur', 'de']",20201203 0726130000,chose promis chose due articl sur de,7,0.0,0
135,"['dash', 'ai', 'bumbl']",20201203 0639290000,dash ai bumbl,3,0.0,0
136,"['billion', 'valuat', 'via']",20201203 0637220000,billion valuat via,3,0.0,0
137,"['set', 'asid', 'money']",20201203 0618190000,set asid money,3,0.0,0
138,['per'],20201203 0603280000,per,1,0.0,0
139,"['economi', 'come', 'home']",20201203 0600080000,economi come home,3,0.0,0
142,"['feel', 'like', 'sneaki', 'play', 'mayb', 'littl', 'prematur', 'definit', 'gon', 'na', 'get', 'attent']",20201203 0506350000,feel like sneaki play mayb littl prematur definit gon na get attent,12,0.5994,0
143,"['price', 'initi', 'public', 'offer', 'trade', 'glad', 'host', 'sinc', 'got', 'opportun', 'buy', 'block']",20201203 0457530000,price initi public offer trade glad host sinc got opportun buy block,12,0.0258,0
144,"['one', 'talk']",20201203 0456240000,one talk,2,0.0,0
146,"['sinc', 'file', 'dozen', 'us', 'new', 'doesnt', 'bode', 'well', 'growth', 'alreadi', 'declin', 'essenti', 'path']",20201203 0433420000,sinc file dozen us new doesnt bode well growth alreadi declin essenti path,13,-0.4585,1
147,"['te', 'el', 'lo', 'saber', 'de', 'en', 'de', 'de', 'lo']",20201203 0422360000,te el lo saber de en de de lo,9,0.0,0
148,"['expect', 'like', 'fox', 'busi', 'man', 'good', 'interview', 'fox', 'busi', 'thought', 'interview', 'good', 'follow', 'shout']",20201203 0402280000,expect like fox busi man good interview fox busi thought interview good follow shout,14,0.8074,0
149,"['direct', 'share', 'alreadi', 'capac', 'close', 'final', 'elig', 'base', 'senior', 'compani', 'ie', 'year', 'good', 'also', 'quick', 'respons', 'stock', 'price', 'repli']",20201203 0332060000,direct share alreadi capac close final elig base senior compani ie year good also quick respons stock price repli,19,0.6249,1
150,"['go', 'crazi']",20201203 0325110000,go crazi,2,0.0,0
151,"['growth', 'stock', 'opportun', 'via']",20201203 0322230000,growth stock opportun via,4,0.3818,0
152,"['know', 'earli', 'compani', 'watch', 'throughout', 'see', 'entrepreneuri', 'energi', 'throughout', 'crisi', 'come', 'strong', 'ahead']",20201203 0319190000,know earli compani watch throughout see entrepreneuri energi throughout crisi come strong ahead,13,0.5106,1
153,"['get', 'readi', 'peopl', 'next', 'avail', 'public', 'trade', 'new', 'upcom', 'trade', 'ticker', 'symbol', 'know', 'certainli', 'current', 'basket', 'long', 'strong', 'babi']",20201203 0314410000,get readi peopl next avail public trade new upcom trade ticker symbol know certainli current basket long strong babi,19,0.5106,0
154,"['get', 'lot', 'expens', 'stay', 'canada', 'new', 'tax', 'accommod']",20201203 0313380000,get lot expens stay canada new tax accommod,8,0.0,0
155,"['pandem', 'pivot', 'kind', 'lodg', 'success', 'that', 'good', 'news']",20201203 0311250000,pandem pivot kind lodg success that good news,8,0.875,0
157,"['via', 'billion', 'valuat']",20201203 0232060000,via billion valuat,3,0.0,0
158,"['particip', 'curiou', 'whether', 'mani', 'plan', 'limit']",20201203 0227150000,particip curiou whether mani plan limit,6,0.0,0
159,"['invest', 'gon', 'na', 'valuabl', 'post', 'covid']",20201203 0219240000,invest gon na valuabl post covid,6,0.0,0
160,"['rais', 'via']",20201203 0213010000,rais via,2,0.0,0
161,"['rais', 'via', 'later']",20201203 0210550000,rais via later,3,0.0,0
162,"['will', 'buy', 'discuss', 'think', 'debut', 'start']",20201203 0202000000,will buy discuss think debut start,6,0.0,0
163,"['file', 'week', 'door', 'dash', 'alreadi', 'state', 'million', 'roughli', 'per', 'share']",20201203 0156300000,file week door dash alreadi state million roughli per share,10,0.296,0
164,"['go', 'bankrupt', 'due', 'pandem', 'host', 'platform', 'wall', 'street', 'reach', 'valu', 'billion', 'turnaround', 'account']",20201203 0130500000,go bankrupt due pandem host platform wall street reach valu billion turnaround account,13,-0.5423,-1
165,"['go', 'public', 'read', 'went', 'idea', 'public']",20201203 0130310000,go public read went idea public,6,0.0,0
166,"['biggest', 'risk', 'relationship']",20201203 0115050000,biggest risk relationship,3,-0.2732,0
167,"['better', 'wealth']",20201203 0108280000,better wealth,2,0.7269,0
168,"['surpris', 'profit', 'despit', 'impact', 'line', 'time', 'next', 'week', 'valu', 'billion', 'much', 'scope', 'think', 'grow']",20201203 0104010000,surpris profit despit impact line time next week valu billion much scope think grow,14,0.4404,0
169,"['initi', 'public', 'go', 'public', 'stock', 'go', 'public', 'stock', 'go', 'public']",20201203 0054410000,initi public go public stock go public stock go public,10,0.0,0
170,"['aim', 'valuat', 'billion', 'upcom']",20201203 0050000000,aim valuat billion upcom,4,0.0,0
171,"['tri', 'littl']",20201203 0049010000,tri littl,2,0.0,0
172,"['hot', 'stock', 'worth', 'price']",20201204 2353030000,hot stock worth price,4,0.2263,0
173,"['date', 'confirm', 'market', 'debut', 'next', 'week', 'begin', 'trade', 'compani', 'said', 'sell', 'million', 'new', 'offer', 'price']",20201204 2351500000,date confirm market debut next week begin trade compani said sell million new offer price,15,0.0,0
174,"['economi', 'come', 'home', 'stock']",20201204 2340020000,economi come home stock,4,0.0,0
175,"['hey', 'everyon', 'got', 'ton', 'make', 'video', 'also', 'includ', 'ideal', 'price', 'target', 'interest']",20201204 2328550000,hey everyon got ton make video also includ ideal price target interest,12,0.7506,0
176,['master'],20201204 2328420000,master,1,0.0,0
177,"['big', 'fan', 'think', 'rang', 'rev', 'ni', 'futur', 'proof']",20201204 2317460000,big fan think rang rev ni futur proof,8,0.3182,0
178,"['imagin', 'go']",20201204 2315220000,imagin go,2,0.0,0
179,"['dash', 'date', 'new', 'common', 'per', 'date', 'compani', 'per', 'share']",20201204 2314380000,dash date new common per date compani per share,9,0.296,0
180,"['tweet', 'reason', 'appli']",20201204 2306300000,tweet reason appli,3,0.0,0
181,"['us', 'week', 'ahead', 'kick', 'unicorn', 'parad', 'week', 'dash', 'ai']",20201204 2259540000,us week ahead kick unicorn parad week dash ai,9,0.0,0
182,"['updat', 'billion']",20201204 2256410000,updat billion,2,0.0,0
183,['know'],20201204 2250150000,know,1,0.0,0
185,"['hot', 'stock', 'worth', 'price', 'mar']",20201204 2233260000,hot stock worth price mar,5,0.2263,0
186,"['rais', 'give', 'valuat', 'plan', 'list', 'million', 'per', 'share', 'list', 'symbol']",20201204 2204460000,rais give valuat plan list million per share list symbol,10,0.296,0
187,"['there', 'ton', 'good', 'inform', 'go', 'around', 'give', 'chariti', 'next', 'go', 'might', 'also', 'feel', 'tug', 'someth', 'charit', 'stop', 'take']",20201204 2149010000,there ton good inform go around give chariti next go might also feel tug someth charit stop take,18,0.1779,0
189,"['door', 'dash', 'next', 'week']",20201204 2145090000,door dash next week,4,0.0,0
190,['ma'],20201204 2144220000,ma,1,0.0,0
192,"['busi', 'aim', 'billion', 'valuat', 'upcom']",20201204 2135160000,busi aim billion valuat upcom,5,0.0,0
193,"['three', 'worth', 'billion', 'price']",20201204 2130000000,three worth billion price,4,0.2263,0
194,"['thought', 'come']",20201204 2125500000,thought come,2,0.0,0
195,"['e', 'od', 'toto', 'ale']",20201204 2122320000,e od toto ale,4,0.0,0
196,"['fell', 'flat', 'last', 'year', 'market', 'plan', 'inspir', 'via', 'skift']",20201204 2101540000,fell flat last year market plan inspir via skift,9,0.0,-1
197,"['would', 'love', 'know']",20201204 2100450000,would love know,3,0.6369,0
198,"['strategi', 'capit']",20201204 2100080000,strategi capit,2,0.0,0
199,"['endow', 'mani', 'abl', 'get', 'host', 'given', 'opportun', 'opt', 'ask', 'didnt', 'happen', 'wasnt', 'wouldnt', 'busi']",20201204 2057340000,endow mani abl get host given opportun opt ask didnt happen wasnt wouldnt busi,14,0.0,0
200,['news'],20201204 2045360000,news,1,0.0,0
201,"['might', 'get']",20201204 2033200000,might get,2,0.0,0
202,"['share', 'compani', 'invest', 'risk', 'loss']",20201204 2032000000,share compani invest risk loss,5,-0.296,0
203,"['strategi', 'capit', 'via', 'wire', 'channel', 'via']",20201204 2026020000,strategi capit via wire channel via,6,0.0,0
204,['near'],20201204 2024100000,near,1,0.0,0
205,"['buy', 'buy']",20201204 2022260000,buy buy,2,0.0,0
206,"['set', 'week', 'sell', 'trigger', 'rotat']",20201204 2021270000,set week sell trigger rotat,5,0.0,0
207,"['next', 'week']",20201204 2008160000,next week,2,0.0,0
208,"['strategi', 'capit', 'rental', 'vacat']",20201204 2005060000,strategi capit rental vacat,4,0.0,0
209,"['strategi', 'capit']",20201204 2004310000,strategi capit,2,0.0,0
210,"['anoth', 'fast', 'one', 'us', 'like', 'million', 'suppos', 'go', 'covid', 'mani', 'worri', 'trade', 'price', 'distant', 'futur']",20201204 2001480000,anoth fast one us like million suppos go covid mani worri trade price distant futur,15,0.3612,0
211,"['strategi', 'capit']",20201204 2001040000,strategi capit,2,0.0,0
212,"['strategi', 'capit']",20201204 2001030000,strategi capit,2,0.0,0
213,"['anoth', 'fast', 'one', 'us', 'stock', 'program', 'like', 'million', 'suppos', 'go', 'covid', 'these', 'worri', 'though', 'expect', 'trade', 'well', 'price', 'near', 'term']",20201204 1954580000,anoth fast one us stock program like million suppos go covid these worri though expect trade well price near term,20,0.5574,1
214,"['feel', 'like', 'spec', 'peopl', 'tri', 'buy', 'price', 'low', 'go', 'make', 'skyrocket']",20201204 1946170000,feel like spec peopl tri buy price low go make skyrocket,11,0.1027,0
215,"['soon', 'see']",20201204 1944590000,soon see,2,0.0,0
216,"['thank', 'privat', 'updat', 'good', 'luck', 'next', 'week', 'look', 'forward', 'mani', 'watch', 'grow', 'compani']",20201204 1938460000,thank privat updat good luck next week look forward mani watch grow compani,13,0.8126,0
217,"['file', 'mislead', 'decept', 'discuss', 'illeg', 'disclosur', 'revenu', 'deriv', 'breakout', 'much', 'come', 'home', 'sec']",20201204 1936200000,file mislead decept discuss illeg disclosur revenu deriv breakout much come home sec,13,0.0,-1
218,"['interest', 'model', 'could', 'potenti', 'revolution', 'way', 'view', 'global', 'travel']",20201204 1935320000,interest model could potenti revolution way view global travel,9,0.4588,0
219,"['ticker', 'could', 'good', 'play', 'news', 'possibl', 'herd', 'immun', 'summer', 'multipl']",20201204 1934270000,ticker could good play news possibl herd immun summer multipl,10,0.6486,0
220,"['accord', 'keep', 'close', 'eye', 'baba', 'ba', 'li', 'solo']",20201204 1925240000,accord keep close eye baba ba li solo,8,0.0,0
221,"['mani', 'half', 'list', 'citi', 'popular', 'barcelona', 'similar', 'tore']",20201204 1914260000,mani half list citi popular barcelona similar tore,8,0.4215,0
222,"['big', 'chunk', 'revenu', 'come', 'illeg', 'regul', 'ahead']",20201204 1905300000,big chunk revenu come illeg regul ahead,7,0.0,0
223,"['frank', 'break', 'buzz', 'around', 'gold', 'well', 'import', 'examin', 'video', 'discuss']",20201204 1841570000,frank break buzz around gold well import examin video discuss,10,0.2732,0
224,"['part', 'file', 'coupl', 'ago', 'hold', 'million', 'endow', 'support', 'heart', 'busi']",20201204 1834190000,part file coupl ago hold million endow support heart busi,10,0.7845,0
225,"['en', 'bours', 'new', 'york', 'bell', 'pour']",20201204 1834140000,en bours new york bell pour,6,0.0,0
226,"['price', 'start', 'trade', 'expect', 'start', 'trade', 'significantli', 'higher', 'price']",20201204 1831040000,price start trade expect start trade significantli higher price,9,0.0,1
227,"['despic', 'compani', 'residenti', 'hous', 'stock', 'homeless', 'know', 'pure', 'evil']",20201204 1822340000,despic compani residenti hous stock homeless know pure evil,9,-0.6597,0
229,"['lead', 'parad', 'unicorn', 'demand', 'initi', 'public', 'back', 'life', 'wall', 'street', 'led', 'silicon', 'valley', 'like', 'demand', 'door', 'dash', 'strong']",20201204 1801480000,lead parad unicorn demand initi public back life wall street led silicon valley like demand door dash strong,18,0.5859,0
230,"['fell', 'flat', 'last', 'year', 'market', 'plan', 'inspir', 'via', 'skift']",20201204 1755390000,fell flat last year market plan inspir via skift,9,0.0,-1
231,"['fell', 'flat', 'last', 'year', 'market', 'plan', 'inspir']",20201204 1754510000,fell flat last year market plan inspir,7,0.0,-1
232,"['take', 'place', 'soon', 'one', 'well', 'known', 'one', 'us', 'food', 'deliveri', 'servic', 'made', 'curiou', 'actual', 'histori', 'answer']",20201204 1751070000,take place soon one well known one us food deliveri servic made curiou actual histori answer,16,0.2732,0
233,"['economi', 'come', 'home', 'stock']",20201204 1740030000,economi come home stock,4,0.0,0
